299.999966	299.999966	299.999966	299.999966	299.999966	299.999963	299.999938	299.999629	299.993166	200.006598	200.000153	199.999845	199.999819	199.999817	199.999817	199.999817	199.999817	199.999817
299.999969	299.999969	299.999969	299.999969	299.999969	299.999966	299.999941	299.999634	299.993174	200.00661	200.000168	199.999861	199.999835	199.999833	199.999833	199.999833	199.999833	199.999833
299.999972	299.999972	299.999972	299.999972	299.999971	299.999969	299.999944	299.999638	299.993181	200.00662	200.000181	199.999875	199.99985	199.999848	199.999847	199.999847	199.999847	199.999847
299.999974	299.999974	299.999974	299.999974	299.999974	299.999972	299.999947	299.999642	299.993187	200.00663	200.000193	199.999888	199.999863	199.999861	199.999861	199.999861	199.999861	199.999861
299.999976	299.999976	299.999976	299.999976	299.999976	299.999974	299.999949	299.999645	299.993192	200.006639	200.000204	199.9999	199.999875	199.999873	199.999873	199.999873	199.999873	199.999873
299.999978	299.999978	299.999978	299.999978	299.999978	299.999976	299.999952	299.999648	299.993198	200.006647	200.000214	199.999911	199.999886	199.999884	199.999884	199.999884	199.999884	199.999884
299.99998	299.99998	299.99998	299.99998	299.99998	299.999978	299.999954	299.999651	299.993202	200.006654	200.000223	199.99992	199.999896	199.999894	199.999894	199.999894	199.999894	199.999894
299.999982	299.999982	299.999982	299.999982	299.999982	299.99998	299.999956	299.999654	299.993207	200.00666	200.000231	199.999929	199.999905	199.999903	199.999903	199.999903	199.999903	199.999903
299.999984	299.999984	299.999984	299.999984	299.999983	299.999981	299.999957	299.999656	299.993211	200.006666	200.000239	199.999938	199.999914	199.999912	199.999912	199.999911	199.999911	199.999911
299.999985	299.999985	299.999985	299.999985	299.999985	299.999983	299.999959	299.999658	299.993214	200.006672	200.000246	199.999945	199.999921	199.999919	199.999919	199.999919	199.999919	199.999919
299.999986	299.999986	299.999986	299.999986	299.999986	299.999984	299.99996	299.99966	299.993218	200.006677	200.000252	199.999952	199.999928	199.999926	199.999926	199.999926	199.999926	199.999926
299.999987	299.999987	299.999987	299.999987	299.999987	299.999985	299.999962	299.999662	299.993221	200.006681	200.000258	199.999958	199.999935	199.999933	199.999933	199.999933	199.999933	199.999933
299.999989	299.999989	299.999989	299.999989	299.999988	299.999986	299.999963	299.999664	299.993223	200.006686	200.000263	199.999964	199.999941	199.999939	199.999938	199.999938	199.999938	199.999938
299.99999	299.99999	299.99999	299.99999	299.999989	299.999987	299.999964	299.999665	299.993226	200.006689	200.000268	199.999969	199.999946	199.999944	199.999944	199.999944	199.999944	199.999944
299.99999	299.99999	299.99999	299.99999	299.99999	299.999988	299.999965	299.999667	299.993228	200.006693	200.000272	199.999974	199.999951	199.999949	199.999949	199.999949	199.999949	199.999949
299.999991	299.999991	299.999991	299.999991	299.999991	299.999989	299.999966	299.999668	299.99323	200.006696	200.000276	199.999978	199.999955	199.999953	199.999953	199.999953	199.999953	199.999953
299.999992	299.999992	299.999992	299.999992	299.999992	299.99999	299.999967	299.999669	299.993232	200.006699	200.00028	199.999982	199.999959	199.999957	199.999957	199.999957	199.999957	199.999957
299.999993	299.999993	299.999993	299.999993	299.999993	299.999991	299.999968	299.999671	299.993234	200.006702	200.000283	199.999986	199.999963	199.999961	199.999961	199.999961	199.999961	199.999961
299.999993	299.999993	299.999993	299.999993	299.999993	299.999991	299.999969	299.999672	299.993236	200.006704	200.000286	199.999989	199.999966	199.999965	199.999964	199.999964	199.999964	199.999964
299.999994	299.999994	299.999994	299.999994	299.999994	299.999992	299.999969	299.999673	299.993237	200.006706	200.000289	199.999992	199.999969	199.999968	199.999967	199.999967	199.999967	199.999967
299.999994	299.999994	299.999994	299.999994	299.999994	299.999992	299.99997	299.999673	299.993239	200.006708	200.000291	199.999995	199.999972	199.99997	199.99997	199.99997	199.99997	199.99997
299.999995	299.999995	299.999995	299.999995	299.999995	299.999993	299.99997	299.999674	299.99324	200.00671	200.000293	199.999997	199.999975	199.999973	199.999973	199.999973	199.999973	199.999973
299.999995	299.999995	299.999995	299.999995	299.999995	299.999993	299.999971	299.999675	299.993241	200.006712	200.000295	200	199.999977	199.999975	199.999975	199.999975	199.999975	199.999975
299.999996	299.999996	299.999996	299.999996	299.999996	299.999994	299.999971	299.999676	299.993242	200.006713	200.000297	200.000002	199.999979	199.999978	199.999977	199.999977	199.999977	199.999977
299.999996	299.999996	299.999996	299.999996	299.999996	299.999994	299.999972	299.999676	299.993243	200.006714	200.000299	200.000004	199.999981	199.999979	199.999979	199.999979	199.999979	199.999979
299.999996	299.999996	299.999996	299.999996	299.999996	299.999995	299.999972	299.999677	299.993244	200.006716	200.000301	200.000005	199.999983	199.999981	199.999981	199.999981	199.999981	199.999981
